# Source: GeoNames JP dump (https://download.geonames.org/export/dump/JP.zip)
# License: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/)
# Columns: display_name	lat	lon	feature_code	population	search_terms
Sanbonmatsu (Aomori-ken)	40.38863	141.42178	PPL	0	sanbonmatsu|さんぼんまつ|サンボンマツ|三本松|aomoriken|あおもりけん|アオモリケン|青森|青森县|青森県|青森縣|あおもりけんさんぼんまつ|あおもりけんサンボンマツ|あおもりけん三本松|アオモリケンさんぼんまつ|アオモリケンサンボンマツ|アオモリケン三本松|青森さんぼんまつ|青森サンボンマツ|青森三本松|青森县さんぼんまつ|青森县サンボンマツ|青森县三本松|青森県さんぼんまつ|青森県サンボンマツ|青森県三本松|青森縣さんぼんまつ|青森縣サンボンマツ|青森縣三本松
Sanbonmatsu (Iwate)	39.00161	141.61898	PPL	0	sanbonmatsu|さんぼんまつ|サンボンマツ|三本松|iwate|いわて|いわてけん|イワテ|イワテケン|岩手|岩手县|岩手県|岩手縣|いわてさんぼんまつ|いわてサンボンマツ|いわて三本松|いわてけんさんぼんまつ|いわてけんサンボンマツ|いわてけん三本松|イワテさんぼんまつ|イワテサンボンマツ|イワテ三本松|イワテケンさんぼんまつ|イワテケンサンボンマツ|イワテケン三本松|岩手さんぼんまつ|岩手サンボンマツ|岩手三本松|岩手县さんぼんまつ|岩手县サンボンマツ|岩手县三本松|岩手県さんぼんまつ|岩手県サンボンマツ|岩手県三本松|岩手縣さんぼんまつ|岩手縣サンボンマツ|岩手縣三本松
Sanbonmatsu (Kagawa-ken)	34.25	134.33333	PPL	0	sanbonmatsu|三本松|kagawaken|かかわけん|香川|香川县|香川県|香川縣|かかわけん三本松|香川三本松|香川县三本松|香川県三本松|香川縣三本松
Sanbon’yanagi (Aomori-ken)	40.60955	140.35209	PPL	0	sanbon’yanagi|sanbon'yanagi|さんぼんやなぎ|サンボンヤナギ|三本柳|aomoriken|あおもりけん|アオモリケン|青森|青森县|青森県|青森縣|あおもりけんさんぼんやなぎ|あおもりけんサンボンヤナギ|あおもりけん三本柳|アオモリケンさんぼんやなぎ|アオモリケンサンボンヤナギ|アオモリケン三本柳|青森さんぼんやなぎ|青森サンボンヤナギ|青森三本柳|青森县さんぼんやなぎ|青森县サンボンヤナギ|青森县三本柳|青森県さんぼんやなぎ|青森県サンボンヤナギ|青森県三本柳|青森縣さんぼんやなぎ|青森縣サンボンヤナギ|青森縣三本柳
Sanbutsu (Akita)	40.21707	140.09716	PPL	0	sanbutsu|産物|akita|あきた|あきたけん|アキタ|アキタケン|秋田|秋田县|秋田県|秋田縣|あきた産物|あきたけん産物|アキタ産物|アキタケン産物|秋田産物|秋田县産物|秋田県産物|秋田縣産物
Sanchiku (Fukuoka Prefecture)	33.54912	130.45866	PPLX	0	sanchiku|三筑|fukuokaprefecture|ふくおかけん|福冈县|福岡|福岡県|福岡縣|ふくおかけん三筑|福冈县三筑|福岡三筑|福岡県三筑|福岡縣三筑
Sanchiku (Niigata-ken)	37.62547	138.98051	PPLX	0	sanchiku|niigataken|にいかたけん|新潟|新潟县|新潟県|新潟縣
Sancho (Ehime)	33.824	132.7994	PPLX	0	sancho|三町|ehime|えひめ|えひめけん|エヒメ|エヒメケン|愛媛|愛媛県|愛媛縣|爱媛县|えひめ三町|えひめけん三町|エヒメ三町|エヒメケン三町|愛媛三町|愛媛県三町|愛媛縣三町|爱媛县三町
Sanchō (Hokkaido)	44.01814	144.23547	PPL	0	sanchō|sancho|さんちょう|サンチョウ|三眺|hokkaido|ほっかいどう|ホッカイドウ|北海|北海道|ほっかいどうさんちょう|ほっかいどうサンチョウ|ほっかいどう三眺|ホッカイドウさんちょう|ホッカイドウサンチョウ|ホッカイドウ三眺|北海さんちょう|北海サンチョウ|北海三眺|北海道さんちょう|北海道サンチョウ|北海道三眺
Sanda (Chiba-ken)	35.33375	140.06043	PPL	0	sanda|さんだ|サンダ|三田|chibaken|ちばけん|千叶县|千葉|千葉県|千葉縣|ちばけんさんだ|ちばけんサンダ|ちばけん三田|千叶县さんだ|千叶县サンダ|千叶县三田|千葉さんだ|千葉サンダ|千葉三田|千葉県さんだ|千葉県サンダ|千葉県三田|千葉縣さんだ|千葉縣サンダ|千葉縣三田
Sanda (Hyōgo)	34.94716	135.21389	PPLA2	0	sanda|三田|hyōgo|hyogo|ひょうご|ひょうごけん|ヒョウゴ|ヒョウゴケン|兵库县|兵庫|兵庫県|兵庫縣|ひょうご三田|ひょうごけん三田|ヒョウゴ三田|ヒョウゴケン三田|兵库县三田|兵庫三田|兵庫県三田|兵庫縣三田
Sanda (Kanagawa)	35.48381	139.3538	PPL	0	sanda|三田|kanagawa|かなかわ|かなかわけん|カナガワ|カナガワケン|神奈川|神奈川县|神奈川県|神奈川縣|かなかわ三田|かなかわけん三田|カナガワ三田|カナガワケン三田|神奈川三田|神奈川县三田|神奈川県三田|神奈川縣三田
Sanda Shi (Hyōgo)	34.95506	135.2166	ADM2	114870	sandashi|さんだし|サンダシ|三田|三田市|hyōgo|hyogo|ひょうご|ひょうごけん|ヒョウゴ|ヒョウゴケン|兵库县|兵庫|兵庫県|兵庫縣|ひょうごさんだし|ひょうごサンダシ|ひょうご三田|ひょうご三田市|ひょうごけんさんだし|ひょうごけんサンダシ|ひょうごけん三田|ひょうごけん三田市|ヒョウゴさんだし|ヒョウゴサンダシ|ヒョウゴ三田|ヒョウゴ三田市|ヒョウゴケンさんだし|ヒョウゴケンサンダシ|ヒョウゴケン三田|ヒョウゴケン三田市|兵库县さんだし|兵库县サンダシ|兵库县三田|兵库县三田市|兵庫さんだし|兵庫サンダシ|兵庫三田|兵庫三田市|兵庫県さんだし|兵庫県サンダシ|兵庫県三田|兵庫県三田市|兵庫縣さんだし|兵庫縣サンダシ|兵庫縣三田|兵庫縣三田市
Sandachō (Hyōgo)	34.88444	135.22694	PPL	132858	sandachō|sandacho|さんだちょう|サンダチョウ|三田町|hyōgo|hyogo|ひょうご|ひょうごけん|ヒョウゴ|ヒョウゴケン|兵库县|兵庫|兵庫県|兵庫縣|ひょうごさんだちょう|ひょうごサンダチョウ|ひょうご三田町|ひょうごけんさんだちょう|ひょうごけんサンダチョウ|ひょうごけん三田町|ヒョウゴさんだちょう|ヒョウゴサンダチョウ|ヒョウゴ三田町|ヒョウゴケンさんだちょう|ヒョウゴケンサンダチョウ|ヒョウゴケン三田町|兵库县さんだちょう|兵库县サンダチョウ|兵库县三田町|兵庫さんだちょう|兵庫サンダチョウ|兵庫三田町|兵庫県さんだちょう|兵庫県サンダチョウ|兵庫県三田町|兵庫縣さんだちょう|兵庫縣サンダチョウ|兵庫縣三田町
Sandamachi (Tokyo Prefecture)	35.64986	139.31397	PPLX	0	sandamachi|散田町|tokyoprefecture|とうきょうと|东京都|東京|東京都|とうきょうと散田町|东京都散田町|東京散田町|東京都散田町
Sandaminami (Kanagawa)	35.47238	139.35179	PPL	0	sandaminami|三田南|kanagawa|かなかわ|かなかわけん|カナガワ|カナガワケン|神奈川|神奈川县|神奈川県|神奈川縣|かなかわ三田南|かなかわけん三田南|カナガワ三田南|カナガワケン三田南|神奈川三田南|神奈川县三田南|神奈川県三田南|神奈川縣三田南
Sandanimachi (Ishikawa-ken)	36.37199	136.45806	PPL	0	sandanimachi|三谷町|ishikawaken|いしかわけん|石川|石川县|石川県|石川縣|いしかわけん三谷町|石川三谷町|石川县三谷町|石川県三谷町|石川縣三谷町
Sandebara (Shimane-ken)	34.6	131.95	PPL	0	sandebara|shimaneken|しまねけん|シマネケン|岛根县|島根|島根県|島根縣
Sandō-naka (Wakayama)	34.20338	135.26025	PPL	0	sandōnaka|sandonaka|山東中|wakayama|わかやま|わかやまけん|ワカヤマ|ワカヤマケン|和歌山|和歌山县|和歌山県|和歌山縣|わかやま山東中|わかやまけん山東中|ワカヤマ山東中|ワカヤマケン山東中|和歌山山東中|和歌山县山東中|和歌山県山東中|和歌山縣山東中
Saneku (Kagoshima-ken)	28.185	129.18632	PPL	0	saneku|実久|kagoshimaken|かごしまけん|鹿儿岛县|鹿児島|鹿児島県|鹿兒島縣|かごしまけん実久|鹿儿岛县実久|鹿児島実久|鹿児島県実久|鹿兒島縣実久
Sanen (Kagoshima-ken)	28.26145	129.2367	PPL	0	sanen|佐念|kagoshimaken|かごしまけん|鹿儿岛县|鹿児島|鹿児島県|鹿兒島縣|かごしまけん佐念|鹿儿岛县佐念|鹿児島佐念|鹿児島県佐念|鹿兒島縣佐念
Sanezaki (Kochi Prefecture)	32.95	132.96667	PPL	0	sanezaki|kochiprefecture|こうち|こうちけん|コウチ|コウチケン|高知|高知县|高知県|高知縣
Sanga (Chiba-ken)	35.38644	140.05101	PPL	0	sanga|さんか|サンガ|三箇|chibaken|ちばけん|千叶县|千葉|千葉県|千葉縣|ちばけんさんか|ちばけんサンガ|ちばけん三箇|千叶县さんか|千叶县サンガ|千叶县三箇|千葉さんか|千葉サンガ|千葉三箇|千葉県さんか|千葉県サンガ|千葉県三箇|千葉縣さんか|千葉縣サンガ|千葉縣三箇
Sanga (Kumamoto)	32.62674	130.8423	PPL	0	sanga|さんか|サンガ|三加|kumamoto|くまもと|くまもとけん|クマモト|クマモトケン|熊本|熊本县|熊本県|熊本縣|くまもとさんか|くまもとサンガ|くまもと三加|くまもとけんさんか|くまもとけんサンガ|くまもとけん三加|クマモトさんか|クマモトサンガ|クマモト三加|クマモトケンさんか|クマモトケンサンガ|クマモトケン三加|熊本さんか|熊本サンガ|熊本三加|熊本县さんか|熊本县サンガ|熊本县三加|熊本県さんか|熊本県サンガ|熊本県三加|熊本縣さんか|熊本縣サンガ|熊本縣三加
Sanga (Kumamoto)	32.67309	130.91336	PPL	0	sanga|さんか|サンガ|三ケ|kumamoto|くまもと|くまもとけん|クマモト|クマモトケン|熊本|熊本县|熊本県|熊本縣|くまもとさんか|くまもとサンガ|くまもと三ケ|くまもとけんさんか|くまもとけんサンガ|くまもとけん三ケ|クマモトさんか|クマモトサンガ|クマモト三ケ|クマモトケンさんか|クマモトケンサンガ|クマモトケン三ケ|熊本さんか|熊本サンガ|熊本三ケ|熊本县さんか|熊本县サンガ|熊本县三ケ|熊本県さんか|熊本県サンガ|熊本県三ケ|熊本縣さんか|熊本縣サンガ|熊本縣三ケ
Sanga (Toyama-ken)	36.79938	137.38931	PPL	0	sanga|三ケ|toyamaken|とやまけん|富山|富山县|富山県|富山縣|とやまけん三ケ|富山三ケ|富山县三ケ|富山県三ケ|富山縣三ケ
Sanga (Ōsaka-fu)	34.72257	135.62594	PPL	0	sanga|三箇|ōsakafu|osakafu|おおさかふ|大阪|大阪府|おおさかふ三箇|大阪三箇|大阪府三箇
Sangahata (Fukuoka Prefecture)	33.66428	130.60056	PPL	0	sangahata|三ケ畑|fukuokaprefecture|ふくおかけん|福冈县|福岡|福岡県|福岡縣|ふくおかけん三ケ畑|福冈县三ケ畑|福岡三ケ畑|福岡県三ケ畑|福岡縣三ケ畑
Sangamori (Fukuoka Prefecture)	33.83552	130.736	PPL	0	sangamori|三ケ森|fukuokaprefecture|ふくおかけん|福冈县|福岡|福岡県|福岡縣|ふくおかけん三ケ森|福冈县三ケ森|福岡三ケ森|福岡県三ケ森|福岡縣三ケ森
Sangaura (Kumamoto)	32.23019	130.66394	PPL	0	sangaura|さんかうら|サンガウラ|三ケ浦|kumamoto|くまもと|くまもとけん|クマモト|クマモトケン|熊本|熊本县|熊本県|熊本縣|くまもとさんかうら|くまもとサンガウラ|くまもと三ケ浦|くまもとけんさんかうら|くまもとけんサンガウラ|くまもとけん三ケ浦|クマモトさんかうら|クマモトサンガウラ|クマモト三ケ浦|クマモトケンさんかうら|クマモトケンサンガウラ|クマモトケン三ケ浦|熊本さんかうら|熊本サンガウラ|熊本三ケ浦|熊本县さんかうら|熊本县サンガウラ|熊本县三ケ浦|熊本県さんかうら|熊本県サンガウラ|熊本県三ケ浦|熊本縣さんかうら|熊本縣サンガウラ|熊本縣三ケ浦
Sangaya (Chiba-ken)	35.39323	140.30676	PPL	0	sangaya|さんかや|サンガヤ|三ケ谷|chibaken|ちばけん|千叶县|千葉|千葉県|千葉縣|ちばけんさんかや|ちばけんサンガヤ|ちばけん三ケ谷|千叶县さんかや|千叶县サンガヤ|千叶县三ケ谷|千葉さんかや|千葉サンガヤ|千葉三ケ谷|千葉県さんかや|千葉県サンガヤ|千葉県三ケ谷|千葉縣さんかや|千葉縣サンガヤ|千葉縣三ケ谷
Sangenjaya (Tokyo Prefecture)	35.64145	139.66807	PPLX	0	sangenjaya|三軒茶屋|tokyoprefecture|とうきょうと|东京都|東京|東京都|とうきょうと三軒茶屋|东京都三軒茶屋|東京三軒茶屋|東京都三軒茶屋
Sangenya (Akita)	39.83317	140.03863	PPL	0	sangenya|さんげんや|サンゲンヤ|三軒屋|akita|あきた|あきたけん|アキタ|アキタケン|秋田|秋田县|秋田県|秋田縣|あきたさんげんや|あきたサンゲンヤ|あきた三軒屋|あきたけんさんげんや|あきたけんサンゲンヤ|あきたけん三軒屋|アキタさんげんや|アキタサンゲンヤ|アキタ三軒屋|アキタケンさんげんや|アキタケンサンゲンヤ|アキタケン三軒屋|秋田さんげんや|秋田サンゲンヤ|秋田三軒屋|秋田县さんげんや|秋田县サンゲンヤ|秋田县三軒屋|秋田県さんげんや|秋田県サンゲンヤ|秋田県三軒屋|秋田縣さんげんや|秋田縣サンゲンヤ|秋田縣三軒屋
Sangenya (Oita Prefecture)	32.85	131.88333	PPL	0	sangenya|oitaprefecture|おおいたけん|大分|大分县|大分県|大分縣
Sangen’ya (Shizuoka)	35.12305	138.90417	PPLX	0	sangen’ya|sangen'ya|三軒家|shizuoka|しずおか|しずおかけん|シズオカ|シズオカケン|静冈县|静岡|静岡県|靜岡縣|しずおか三軒家|しずおかけん三軒家|シズオカ三軒家|シズオカケン三軒家|静冈县三軒家|静岡三軒家|静岡県三軒家|靜岡縣三軒家
Sangen’ya-higashi (Ōsaka-fu)	34.66043	135.47924	PPL	0	sangen’yahigashi|sangen'yahigashi|三軒家東|ōsakafu|osakafu|おおさかふ|大阪|大阪府|おおさかふ三軒家東|大阪三軒家東|大阪府三軒家東
Sangen’ya-nishi (Ōsaka-fu)	34.66445	135.47499	PPL	0	sangen’yanishi|sangen'yanishi|三軒家西|ōsakafu|osakafu|おおさかふ|大阪|大阪府|おおさかふ三軒家西|大阪三軒家西|大阪府三軒家西
Sangen’yachi (Miyagi-ken)	38.47103	141.27951	PPL	0	sangen’yachi|sangen'yachi|さんげんやち|サンゲンヤチ|三軒谷地|miyagiken|みやぎけん|ミヤギケン|宫城县|宮城|宮城县|宮城県|宮城縣|みやぎけんさんげんやち|みやぎけんサンゲンヤチ|みやぎけん三軒谷地|ミヤギケンさんげんやち|ミヤギケンサンゲンヤチ|ミヤギケン三軒谷地|宫城县さんげんやち|宫城县サンゲンヤチ|宫城县三軒谷地|宮城さんげんやち|宮城サンゲンヤチ|宮城三軒谷地|宮城县さんげんやち|宮城县サンゲンヤチ|宮城县三軒谷地|宮城県さんげんやち|宮城県サンゲンヤチ|宮城県三軒谷地|宮城縣さんげんやち|宮城縣サンゲンヤチ|宮城縣三軒谷地
Sangō (Hokkaido)	44.08333	143.73333	PPL	0	sangō|sango|hokkaido|ほっかいどう|ホッカイドウ|北海|北海道
Sangō (Hokkaido)	43.91667	143.91667	PPL	0	sangō|sango|hokkaido|ほっかいどう|ホッカイドウ|北海|北海道
Sangō (Miyagi-ken)	38.45826	141.17518	PPL	0	sangō|sango|さんごう|サンゴウ|三郷|miyagiken|みやぎけん|ミヤギケン|宫城县|宮城|宮城县|宮城県|宮城縣|みやぎけんさんごう|みやぎけんサンゴウ|みやぎけん三郷|ミヤギケンさんごう|ミヤギケンサンゴウ|ミヤギケン三郷|宫城县さんごう|宫城县サンゴウ|宫城县三郷|宮城さんごう|宮城サンゴウ|宮城三郷|宮城县さんごう|宮城县サンゴウ|宮城县三郷|宮城県さんごう|宮城県サンゴウ|宮城県三郷|宮城縣さんごう|宮城縣サンゴウ|宮城縣三郷
